accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-3.3387864,-3.7966132,7.323332,1.258255,-2.509613,-0.59776306
-3.6088858,0.22813761,7.7279825,1.7962036,-2.011612,3.3447723
-3.09167,-1.3209172,1.6525261,1.4020538,-6.3120728,1.4065247
-2.1749241,-3.5188963,2.1381626,-0.4237976,-2.4781952,-0.8656769
0.6928283,-4.3993134,-1.5172268,-1.22435,-0.86431885,-0.14450073
21.482702,12.100561,6.213229,-2.6715088,2.3586426,0.11010742
9.628837,-1.5259404,18.297947,0.9775543,-1.1098633,1.1668396
-13.786843,3.9447322,0.10051501,-0.00302124,0.9247894,-1.0467682
1.684784,-6.5221934,12.019428,0.2164154,1.4531708,-2.904602
-4.539271,-6.1256733,7.9018908,-2.0089111,7.5347595,-1.2837982
-2.996357,-0.6052203,16.189003,-1.3239441,3.0372162,-1.4137573
-4.124057,0.4435078,7.2840557,-0.3918457,1.3008423,0.9788208
2.466605,4.115244,8.565114,-2.1101227,3.6646576,-0.45928955
-0.8498044,1.3048775,9.080314,-0.9106293,-0.565506,-0.27818298
-1.3906038,-0.6041172,8.002027,-0.6752014,0.91360474,-0.2872467
0.846187,-1.7742817,8.796137,-1.0352631,1.0307922,-0.8220062
-2.4812198,4.5774016,12.135446,-0.5036926,0.07791138,-1.2118988
-4.337013,6.486722,11.535524,0.084854126,0.68351746,0.8968048
-5.1772532,5.112157,15.612554,0.011352539,-4.7333527,0.81796265
-7.62554,-2.9657717,15.467916,1.3530579,-3.2393188,0.4728241
-3.7602384,-10.390048,21.541365,3.646576,0.53330994,1.6627197
2.0487368,-7.117087,9.048182,2.4731903,-3.8918,-0.34529114
-1.4164629,6.1359043,9.286327,0.7474518,-1.4491425,0.2778778
-2.3693063,-1.1461675,5.5883827,1.4755707,-4.643875,3.2521057
-3.484914,-0.6937494,1.4515302,1.3557281,-4.6673126,0.25338745
-1.4726562,-3.844637,0.5140429,-0.78811646,-2.4883118,-0.5668793
3.347878,-3.3494468,-1.0201324,-1.815567,0.18817139,0.33807373
20.438877,11.990988,16.654778,-0.87068176,1.9863281,0.6965332
11.790666,-1.0795903,13.373529,0.5226898,-1.8321075,0.81637573
-10.276693,-3.6901188,2.503708,0.17274475,1.7732849,-1.2555695
-6.613391,-4.171164,8.217487,-0.68426514,3.9293823,-1.1426544
-3.380518,-3.8715932,10.774404,-1.9774933,6.3219604,-1.6369324
-4.307334,-0.54600716,16.061678,-1.001709,2.01297,-1.2358551
-0.5238937,0.7122942,6.392534,-2.2949371,3.242279,0.39611816
1.6038622,0.2893939,8.564676,-1.051239,1.568222,-0.20149231
-0.8992039,1.2736261,9.064793,-1.3330078,-0.49786377,-0.37939453
-2.0457196,0.34701097,7.8105855,-0.5953064,1.1575623,-0.3692627
-0.69825125,-0.08805078,9.794075,-1.1396637,1.6273346,-0.8571625
0.5620911,4.4968705,11.675341,-1.0166168,-0.21876526,-0.9189453
-5.854774,5.95913,11.229726,0.20150757,-0.07548523,0.8499298
-3.0960479,4.306604,15.801531,0.67448425,-3.9541168,1.1306305
-6.973366,-3.6985548,17.242477,1.546402,-3.27182,0.7173004
1.5001241,-8.652572,22.396313,3.7557678,1.4020386,1.4251709
1.3409967,-6.108962,9.17142,2.484375,-3.7794037,0.03340149
-0.46473432,5.6787157,9.209024,0.75331116,-0.9447479,1.0427399
-2.6803372,-0.769191,4.8378105,1.9075317,-5.7309723,2.3791199
-2.0724063,-1.0632532,0.6077615,0.62228394,-3.4193573,-0.25369263
-1.3843929,-2.7218955,-0.4888617,-1.1790771,-2.0297089,-0.33091736
5.5545673,-0.09223127,0.7401012,-2.8036041,1.089386,0.31196594
1.7793231,10.779669,32.094433,0.57328796,0.1146698,0.34446716
12.018524,-1.3435531,1.7388715,1.2364197,-2.9724731,-0.6409149
8.965922,-10.924021,13.825739,0.5716858,0.3069458,-2.647873
-5.129661,-2.5129077,7.077709,-1.4533844,6.7533875,-0.4480896
-5.221509,-3.3026018,15.925487,-1.6126404,5.9075775,-2.411911
-3.4666486,0.40321344,11.910361,-0.61608887,0.71707153,0.07069397
1.9042811,3.7210982,7.0815926,-3.0379639,4.2521515,-0.32559204
0.001401782,-0.5028643,8.635828,-0.6368561,0.09388733,-0.33145142
-1.6029227,0.6087776,8.782342,-0.9505768,0.47898865,-0.40176392
-1.4619863,-0.07380876,7.7631783,-0.7444458,1.1767273,-0.56900024
-0.39258802,-0.32958758,11.695036,-1.414505,1.2880554,-0.67926025
1.2004602,3.8330708,11.073268,-0.746048,-0.6001282,-0.6925812
-4.7344704,4.9741116,11.321414,0.23878479,0.18231201,0.61131287
-4.4616723,3.4449048,13.837722,1.4233704,-3.8427887,0.89520264
-7.558674,-2.4937809,17.698185,1.6449432,-3.366623,0.89360046
-1.0530058,-7.389989,19.900688,3.3003693,1.424408,1.2861481
0.48831618,-6.5063806,8.856013,2.7347107,-2.460083,0.34498596
-0.15232086,4.7814264,8.903866,0.33892822,-2.4339752,1.5684509
-2.6874328,1.0315279,4.5478625,1.4265594,-6.758957,2.478714
-2.121367,-1.8572721,1.9437387,-0.009414673,-3.2531738,-0.10562134
-0.007838726,-4.6815743,-0.38505277,-1.3298035,-1.503479,-0.5679321
9.917405,1.362036,1.356071,-2.8611298,1.7051086,-0.18231201
4.0953774,7.835202,42.351646,1.0771484,-0.16923523,1.9338379
7.15594,1.2673001,2.8397577,1.7844849,-3.1066895,-1.248642
3.9794846,-6.2274942,1.3094239,-1.0629578,3.5858307,-0.92533875
-4.8217325,-1.9656646,9.673506,-1.3995819,6.1200867,-1.1293335
-6.111816,1.1520796,22.715473,-1.7431335,5.610901,-2.2718353
-0.45061898,1.7457284,7.3956127,-0.8733368,1.4371948,0.050979614
0.53890824,-0.5165827,7.5326495,-1.7388763,1.4190826,-0.4949646
-1.4865754,-0.2829733,8.26596,-1.191864,-0.0025177,-0.6052246
-0.5430542,1.9625161,8.618777,-1.1295471,-0.013168335,-0.5487671
-2.968961,-0.0691964,7.107442,-0.49890137,1.7972412,-0.59776306
-2.459326,0.7361311,8.697245,-1.8832092,1.6108246,-0.9674072
-4.266701,3.199307,11.101535,0.0630188,-1.8832397,-0.5668793
-1.4757814,10.772421,16.983635,-0.3407135,0.30960083,0.8233032
-7.084945,-1.4020498,13.906844,0.87794495,-5.629242,0.7487335
-5.564542,-8.416214,21.470018,3.6066284,0.341568,0.90319824
4.0278945,-6.981657,11.306069,3.5608215,-3.5887299,0.003036499
-2.7994764,-1.7840842,7.191465,0.8475952,-1.921051,-0.33677673
-3.961428,-1.3220017,6.908153,1.5277557,-2.5463715,3.2174835
-3.2065132,-0.2921275,1.4481124,1.7184448,-5.1866302,1.1109161
-1.7944064,-2.3274622,1.114182,-0.42326355,-2.5202637,-0.17912292
2.814877,-3.767074,-0.68482596,-2.1921387,-0.4131775,0.598526
20.925526,17.824284,19.96479,-0.8397827,1.2470398,0.34552002
14.375059,-2.855538,18.849426,0.76716614,-1.6190491,0.77589417
-10.0421095,-7.5716443,-2.759263,0.4236145,0.4134674,-2.1871338
-9.402597,-4.2296243,10.718743,-1.0224762,5.3829346,-0.87527466
-5.848672,-1.8240656,15.377933,-1.2818756,6.522766,-2.2894135
-2.8492458,0.47421265,11.347939,-0.85736084,2.4630432,0.84140015
2.1145015,1.9062957,6.8614135,-2.16391,3.1746368,-0.39323425
-0.8003224,-0.5295626,8.389575,-1.2776184,0.21054077,-0.39855957
-1.309114,2.0418382,9.2242775,-1.3985138,0.7852478,-0.33145142
-0.98952955,1.7922635,8.055184,-0.71302795,1.1916504,-0.26593018
0.82500553,-0.34690696,10.156661,-0.94099426,0.739975,-0.73890686
-0.84256077,5.462434,11.75293,-1.1076965,-0.62835693,-0.89764404
-5.049897,7.767331,11.33993,0.3804779,0.3431549,0.5942688
-3.6907737,3.2794893,14.982425,0.34425354,-3.417221,1.0347443
-6.439306,-2.3874116,17.349133,1.9027405,-3.0267944,0.85258484
7.3436713,-10.12417,23.249607,4.5770874,0.120529175,1.1316833
-0.50577736,-5.3550944,8.1417675,2.2675934,-0.6033325,-0.7064209
-2.5389926,2.9782841,8.745012,1.4798279,-0.97190857,2.0835114
-1.8413072,0.6860858,2.5475726,1.6417389,-6.68013,2.4813843
-2.5104806,-1.5769933,0.8181559,-0.11381531,-3.3128204,-0.32666016
-0.96859515,-3.8915734,-0.113949776,-1.2163544,-1.9988251,-0.3191986
7.977717,0.79660845,1.630667,-2.6709747,1.9948578,0.39346313
3.4760504,7.976267,41.966663,0.575943,-0.35565186,1.3980103
8.202906,2.4853497,-2.2787757,0.71603394,-2.410019,-1.1138916
1.5513154,-7.917611,14.707735,-0.20169067,1.9783478,-1.903244
-5.793467,-5.1085243,6.44903,-1.3724213,5.537918,-0.6068268
-3.8351219,-2.8933349,15.094261,-1.7122345,5.3776093,-2.2121735
-2.7374263,-0.45742542,11.628274,-0.03817749,0.68937683,-0.13224792
0.56691694,1.4511913,8.05102,-3.0129242,3.3898163,0.09359741
-0.9462367,0.14189184,8.307625,-0.23312378,0.7644806,-0.32133484
-1.8372544,1.9824584,9.616212,-0.94311523,0.9977722,-0.3564911
-1.1789922,0.1396804,6.822761,-0.5548248,1.776474,-0.30908203
1.6703849,-0.147915,10.86501,-1.1982574,0.8518219,-1.0393219
-1.816567,5.4365587,10.714203,-0.65708923,-0.59054565,-0.8981781
-0.937027,11.175898,14.406384,-0.31195068,1.2667542,1.1508636
-5.0022597,0.13698864,14.06762,0.7873993,-4.756256,1.1045227
