accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-1.5599992,-2.8882954,12.190737,-0.9348602,1.1465912,-0.61112976
1.0327183,-1.4265343,11.881667,1.4342957,0.19691467,-0.99409485
-0.81238127,-5.198425,3.5443976,0.914978,0.78015137,0.5521393
-0.023679718,5.8166385,13.808536,2.6945038,1.6861572,1.9316559
-0.6787238,3.6576924,3.9548013,1.8300323,1.4203644,0.50686646
-0.5576831,-1.2972112,5.9684687,1.8465424,0.92715454,1.3409729
1.1998615,3.3147638,8.271938,1.2595825,0.9452667,1.1423035
1.2169739,2.214851,10.814541,0.8995209,0.96284485,1.4858398
1.5648141,7.0852375,11.603226,0.57302856,0.80996704,0.72151184
0.9669104,8.301022,12.115361,-0.057617188,0.05630493,-0.11790466
-5.073501,0.93507034,12.373497,-0.8650818,-0.9519806,-1.9730682
2.2341104,-3.8848352,20.418468,-1.6618958,-1.0020447,-2.0838623
1.3253553,1.3278046,11.586337,-1.4073029,1.5828247,-1.6066132
-0.9837657,1.2204397,9.122794,-2.3298187,-0.7559662,-1.5032806
-1.3487092,-0.5922034,4.199052,-2.1940002,-2.0220337,-1.0622711
0.6620817,-0.82302165,3.4213634,-1.2927856,-1.8670349,-0.66012573
0.5722961,-0.30116218,0.5247704,-0.034179688,-1.2076416,0.04827881
4.104761,3.1360993,6.1614394,0.9607849,-1.595398,0.7311096
13.776682,10.299651,20.374332,-0.3479004,-0.98979187,0.54255676
1.3933927,1.1683371,3.2811055,-1.4701538,-1.0499725,-0.63082886
-6.2915845,-4.4578056,24.561378,1.0428009,2.7711334,-0.728302
1.8220532,-5.11076,3.8081167,-0.3132782,-2.50885,-0.8678589
-7.5757723,-5.6811743,3.0193343,2.3301697,3.8113556,1.1177979
2.4216976,10.67673,14.406847,2.0350952,0.13139343,1.4980927
-1.8667337,-3.5191298,0.815985,2.0745087,1.3005219,0.6331024
3.1832132,1.642195,10.448297,1.2883453,0.7029114,1.3787842
-0.474057,2.5381665,8.373191,0.8169708,1.6126556,0.86320496
0.7281439,5.919932,9.501285,0.69233704,1.3468628,0.8892975
1.4042069,7.769462,12.651148,0.53041077,0.34284973,0.26185608
0.604308,5.6025653,12.685812,-0.2594757,-0.18870544,-0.21911621
-3.8614998,1.1388912,10.655408,-1.1793365,-0.35542297,-1.9016876
-1.1484997,-2.1522443,20.599865,-1.9404755,-1.0883331,-1.8862457
2.6438003,0.569157,13.122422,-1.601181,1.1870728,-1.6130066
-0.26302055,2.9727414,6.0459943,-2.6312866,-0.9961853,-1.2279205
-1.5393705,1.613174,2.9466963,-2.0475311,-2.3261719,-0.87957764
-0.06009382,-1.8827848,3.351343,-0.94711304,-2.3378754,-0.9605408
1.4160414,-1.6542437,1.962966,0.50697327,-1.3072357,-0.1557312
8.952412,6.017087,12.357795,1.618576,-1.4744873,0.9718628
15.270836,6.5214005,18.566635,-1.5868073,-0.6989746,-0.0854187
1.7867663,1.5048019,3.1655962,-1.3396606,-0.43266296,-0.5461426
14.597985,0.8867328,28.174997,2.4670563,1.58815,1.1747894
3.3601882,-0.9864104,5.188627,0.007369995,-1.7349396,-0.56692505
-1.8030213,-1.1834003,9.559715,3.4242096,2.4355621,1.2115479
0.49058124,2.9207175,6.640789,1.8657227,1.5007935,0.65919495
-0.23124689,-1.5590934,5.099969,1.6430817,1.3612518,1.1241913
2.1020358,6.204399,10.542758,1.1605225,1.0539246,0.75987244
-0.71006274,0.9643438,8.146139,0.5000458,0.65231323,0.98677063
0.7071165,6.034805,9.939927,0.6198883,0.53460693,0.9068756
2.17393,4.236247,12.012074,0.43400574,0.36842346,0.26132202
-1.1610277,6.3888483,12.157032,-0.18597412,0.073349,-0.028961182
-2.215815,1.1237632,9.73242,-1.0674896,-0.3373108,-1.8383179
-0.6935756,-0.6411748,19.169264,-1.7215576,-0.82414246,-1.8739929
1.5156331,-0.40612367,12.574912,-1.5090332,1.2680359,-1.4324493
0.8615476,3.4774852,8.151763,-2.5924072,-1.4569092,-1.2177887
-0.7026092,1.089681,4.388346,-2.0219574,-1.9437408,-0.9424286
0.6901965,-1.3241742,3.7519662,-1.139389,-1.7658386,-0.8209839
1.1410339,-0.98458296,2.7193007,-0.124191284,-1.436676,-0.12376404
2.3795388,2.408684,4.665485,1.4002075,-1.0606232,0.9095459
11.050073,5.9832854,12.577646,0.8686371,-0.59350586,0.8099365
8.655171,4.6535053,11.182596,-1.661377,-1.0755463,-0.55307007
-0.045027733,-2.039634,22.140188,-0.5135498,2.7397003,-0.52111816
0.18380567,-3.6468904,6.2141657,0.5714264,-0.83000183,-1.1730499
-5.4082003,-2.909731,2.05625,0.2188263,0.18200684,0.7422943
5.332736,9.723245,14.858867,2.0382996,-0.067276,0.54681396
-1.8956721,-1.3896358,4.0695696,1.6894226,1.0555115,0.228302
0.8312655,0.43024668,9.256213,1.1732941,0.70344543,1.0826416
3.0921953,3.1290789,9.623544,0.73228455,1.1247559,1.0245819
0.8202716,3.5565515,7.5181565,0.5463867,1.1332855,1.0102081
0.7536849,6.3632264,8.83502,0.4079132,0.13778687,0.5313721
1.3035814,3.5850036,9.745523,0.19166565,-0.16207886,-0.00126648
0.04848168,3.7224474,11.732128,-0.40649414,-0.10243225,-0.15678406
-0.1629012,1.419645,11.537321,-1.8595123,-0.52160645,-0.7730408
-3.3975396,4.2456675,14.454544,-1.5436554,-1.870758,-1.269455
1.261862,2.993566,12.847884,-0.43577576,-0.6174774,-2.2063599
-0.6054619,2.7213411,9.150788,-0.5636139,-2.0720978,-1.9736023
-1.1418012,2.8308845,7.780285,-0.6078186,-4.4273987,-1.3237915
-0.6667964,1.6312984,6.8409624,0.5463867,-3.7168732,-1.1650696
-1.1911952,0.972833,7.5234656,0.88674927,-4.2367096,-0.6042023
0.9511531,0.57239515,8.132091,1.5109863,-3.8404388,0.121780396
2.276561,6.423207,13.540547,0.48886108,-4.447113,0.1105957
2.968103,-0.27514598,6.6948466,-1.3071747,-4.955765,-0.6809082
-6.1557693,-4.0106254,5.316809,0.74079895,0.005706787,0.81100464
-2.9251356,12.783722,18.441135,-0.10342407,-5.9006653,-0.49447632
2.8263187,0.90564287,4.894265,0.8425293,-2.280365,-1.6630707
-2.632157,1.5805237,12.770549,0.14425659,-3.5698547,0.32044983
1.9610356,1.2891157,8.793984,0.2188263,-2.40979,0.21871948
-1.0509968,3.0755122,9.698822,-0.01713562,-2.4326935,-0.11897278
-0.820716,0.8676017,9.56389,0.19750977,-2.0784912,-0.32829285
-0.14489174,-0.22106588,10.307773,0.47927856,-1.9794159,0.018447876
0.9629939,1.103943,9.287445,0.10696411,-1.3615723,0.20167542
-0.4646281,1.2430234,9.348033,0.13572693,-0.98339844,0.08502197
0.70045984,2.5717738,9.093436,0.26942444,-1.0366669,0.07223511
0.25038305,1.9758484,9.425545,0.21775818,-0.6728668,0.11325073
0.4247563,2.0303907,9.288355,0.33174133,-0.8124237,0.28103638
-0.73535347,1.2605736,9.613183,0.5906067,-0.35435486,0.53616333
0.35033143,4.665502,14.746088,0.11602783,-0.5306549,0.03175354
-0.8515073,4.0862255,12.08694,-1.296524,-0.5599518,-1.127243
0.45233512,-1.294086,10.506919,-1.5479126,-0.98872375,-1.1948853
-0.052465618,-0.5914477,11.651948,-1.730072,-0.56581116,-0.6079254
0.08516874,3.7136269,10.658799,-1.7140961,-1.2965851,-0.871048
0.7326072,1.8702219,9.79669,-1.2123566,-0.86195374,-1.794632
1.3920248,1.3337038,7.2194967,-1.265091,-1.99646,-1.4809113
2.0778868,0.88574225,6.43907,-1.2341919,-1.870224,-0.950943
2.8906202,0.3807846,4.9972763,-0.62060547,-0.88964844,-0.34161377
4.178938,2.7177947,4.6184688,0.04145813,-0.42945862,0.1729126
3.9137564,5.4013166,5.820333,0.065963745,-0.6510315,0.46798706
6.8162847,4.5108433,9.840661,0.1250763,-1.1943207,0.35133362
9.265923,5.088804,13.329039,-0.6355133,-0.8662262,0.30552673
9.011059,7.5490274,6.6323466,-0.5428467,-0.55836487,-0.58769226
-3.1333947,-1.9084291,12.683662,1.2153778,0.743927,-0.5951538
3.5942721,-2.2831075,11.647975,0.04411316,-0.4406433,0.5239105
-3.2988963,-0.15320879,6.3044796,1.359726,2.6470184,0.5047455
1.3797343,6.0713096,10.256221,2.1000824,1.0507202,0.47756958
0.3919332,0.66427284,5.0457234,1.5243073,0.996933,0.41738892
0.5374857,0.4302579,8.223187,1.5328217,0.823822,1.0528107
1.0972531,4.3887672,9.052498,1.1013947,1.1386108,1.0363007
0.8270139,2.9795697,7.5833693,0.74186707,0.33699036,0.88557434
-0.82429427,0.2580595,9.06908,0.788208,0.04724121,0.93403625
2.2247963,3.3374584,12.542506,0.9442749,0.4536438,1.0299072
0.95376164,7.5356607,13.376645,0.64546204,0.74765015,0.3896942
0.63386047,6.174834,13.590965,-0.056549072,-0.11361694,-0.34268188
